category_id,views,likes,dislikes,comments_disabled,ratings_disabled,is_weekend
24,199070,1360,115,False,False,False
23,140347,8636,276,False,False,False
23,223367,1177,230,False,False,False
24,346866,799,354,False,False,False
10,152598,10200,243,False,False,False
1,1713060,18962,891,False,False,False
25,661153,0,0,False,True,False
24,597727,1541,457,False,False,False
22,60383,782,47,False,False,False
26,876291,12746,843,False,False,False
10,530877,16172,1082,False,False,False
25,344691,4440,1688,False,False,False
24,180174,1046,217,False,False,False
25,2176191,14786,1407,False,False,True
24,7917701,531624,3003,False,False,False
24,380177,8061,158,False,False,False
24,142484,475,56,False,False,False
23,117072,9686,341,False,False,False
28,785200,33128,702,False,False,False
24,206407,744,94,False,False,False
23,91990,4688,205,False,False,False
22,1762606,114272,2255,False,False,False
23,221665,4615,209,False,False,False
24,605946,54975,920,False,False,False
25,28528,350,15,False,False,False
22,950798,2438,1403,False,False,True
25,384146,3351,212,False,False,False
24,96921,5737,41,False,False,False
24,3655908,181281,6382,False,False,True
24,58774,0,0,True,True,False
28,129163,8118,328,False,False,False
24,171128,2869,415,False,False,False
17,11465487,407347,8769,False,False,False
10,83807,4657,294,False,False,False
24,419960,1449,218,False,False,False
24,48583,5812,20,False,False,False
27,34960,3202,41,False,False,False
1,1353130,24878,2576,False,False,False
24,156980,345,87,False,False,False
25,44269,556,64,False,False,False
22,52426,136,24,False,False,False
25,190811,369,167,False,False,False
10,604661,5222,460,False,False,False
10,316878,36196,149,False,False,False
24,6561784,572003,9806,False,False,False
10,17553216,549443,34321,False,False,False
24,947005,44047,17456,False,False,False
24,6904550,203804,3523,False,False,False
24,3473454,17494,3379,False,False,False
24,10997686,336017,13271,False,False,False
1,786061,21054,6742,False,False,False
24,9670106,515215,21679,False,False,False
1,730877,29341,675,False,False,False
10,420088,24093,1176,False,False,False
24,1169299,41035,2012,False,False,False
24,1009311,83889,3960,False,False,False
10,4838224,184351,2867,False,False,False
23,1851380,108547,8766,False,False,False
22,417053,3805,195,False,False,False
24,2000444,34390,970,False,False,False
24,937807,53841,2644,False,False,False
24,441903,9110,1433,False,False,False
24,1199757,8660,659,False,False,False
24,912063,2696,376,False,False,False
24,421735,2017,172,False,False,False
43,628962,3436,1483,False,False,False
10,820876,25898,1147,False,False,False
24,642406,13971,775,False,False,False
24,639046,9838,611,False,False,False
24,228373,2951,435,False,False,False
23,345457,33662,836,False,False,False
22,908173,40470,1139,False,False,False
10,2015433,29591,820,False,False,False
24,303137,3139,213,False,False,False
23,470845,42216,976,False,False,False
1,392768,12492,1333,False,False,False
22,350653,22246,1201,False,False,False
23,786249,10743,580,False,False,False
1,16712248,200318,14347,False,False,False
24,218301,1025,190,False,False,False
28,547472,36381,1178,False,False,False
1,1749567,5790,1507,False,False,False
22,440264,1903,293,False,False,False
24,463115,1656,276,False,False,False
24,338471,14454,189,False,False,False
23,236231,8969,511,False,False,False
23,481307,43592,2600,False,False,False
24,996736,5543,915,False,False,False
23,763773,5680,982,False,False,False
24,284054,18722,719,False,False,False
10,16106570,1007250,32071,False,False,False
24,129064,556,137,False,False,False
24,1252675,7672,891,False,False,False
24,7893847,614112,12338,False,False,False
10,23345196,618776,39821,False,False,False
24,12204090,322782,6355,False,False,False
24,1550307,58244,24578,False,False,False
24,905070,56059,1526,False,False,False
24,14528223,389819,16256,False,False,False
24,4183830,19554,4010,False,False,False
10,892334,36561,2302,False,False,False
1,945996,23804,8410,False,False,False
23,864798,34180,936,False,False,False
22,2169169,13608,1825,False,False,False
1,933927,33435,862,False,False,False
24,10179417,526858,22518,False,False,False
24,1230414,94486,4762,False,False,False
24,1518010,47330,2478,False,False,False
10,3320921,102581,17618,False,False,False
24,2021486,11419,966,False,False,False
43,565220,3669,1188,False,False,False
10,1403059,33566,1697,False,False,False
10,5140939,188096,2988,False,False,False
24,659592,6274,587,False,False,False
23,2015648,112216,9227,False,False,False
1,456920,11234,994,False,False,False
24,604985,2600,229,False,False,False
24,2428229,39152,1165,False,False,False
24,610484,4717,377,False,False,False
24,1100046,57743,2905,False,False,False
10,2795210,38064,1153,False,False,False
26,4381895,37020,4294,False,False,False
24,1131779,2963,478,False,False,False
24,503283,9911,1645,False,False,False
25,254275,1702,122,False,False,False
10,193960,6538,539,False,False,True
24,557353,4157,445,False,False,False
24,118701,598,97,False,False,False
23,111254,1752,136,False,False,False
24,232620,779,278,False,False,False
24,333981,1825,434,False,False,False
24,285411,3382,496,False,False,False
23,1282605,8328,1474,False,False,False
24,729556,14691,840,False,False,False
24,3145119,27514,4326,False,False,False
24,179309,6010,434,False,False,False
22,301507,1368,185,False,False,False
24,308330,11581,424,False,False,False
1,559903,16429,1861,False,False,False
24,478153,30957,1404,False,False,False
22,434292,24533,1425,False,False,False
24,609477,1950,286,False,False,False
24,520490,4179,229,False,False,False
1,2461925,7560,1958,False,False,False
23,569702,45944,1160,False,False,False
24,237076,3081,234,False,False,False
24,98929,11913,206,False,False,False
26,103884,7285,223,False,False,False
24,631779,2165,162,False,False,False
22,1000932,42694,1232,False,False,False
23,921789,11343,649,False,False,False
26,146255,5194,171,False,False,False
23,386716,35030,921,False,False,False
1,2206482,17279,1926,False,False,False
24,1321663,7036,1161,False,False,False
23,323250,10371,635,False,False,False
24,343437,893,211,False,False,False
23,665827,52417,3360,False,False,False
23,96557,7286,630,False,False,False
24,3388770,73765,1996,False,False,False
1,17741854,211522,15153,False,False,False
24,317666,2697,262,False,False,False
24,371205,21626,890,False,False,False
24,91045,0,0,False,True,False
24,1585634,8622,1066,False,False,False
1,192200,4816,1234,False,False,False
10,1168536,39686,851,False,False,False
24,155512,686,69,False,False,False
10,19687255,1101522,36325,False,False,False
23,384635,27865,950,False,False,False
24,99647,217,50,False,False,False
27,118192,1490,141,False,False,False
27,60317,3122,66,False,False,False
24,152299,296,22,False,False,False
24,410150,1705,387,False,False,False
27,59726,4190,69,False,False,False
10,65975,353,76,False,False,False
24,90148,607,102,False,False,False
24,358972,13793,329,False,False,False
27,73556,2780,124,False,False,False
23,124320,12690,297,False,False,False
24,212830,8981,531,False,False,False
28,653594,38794,1360,False,False,False
24,224342,1289,233,False,False,False
24,126610,1098,108,False,False,False
26,2099763,18960,1911,False,False,False
10,272239,14218,376,False,False,False
10,169802,5841,251,False,False,False
24,2193221,162172,2282,False,False,False
25,95189,417,82,False,False,False
25,125958,0,0,False,True,False
25,130255,2439,230,False,False,False
22,40536,2315,50,False,False,False
24,19582,30,3,False,False,False
24,102026,16148,130,False,False,False
26,21017,86,21,False,False,False
24,29644,535,62,False,False,False
25,88502,760,114,False,False,False
17,544977,11682,398,False,False,False
1,200503,952,124,False,False,False
24,68478,227,39,False,False,False
10,131496,4185,180,False,False,False
25,48178,1386,31,False,False,False
24,418393,12881,417,False,False,False
24,29468,161,4,False,False,False
25,382232,1754,283,False,False,False
23,226698,11375,420,False,False,False
24,48703,352,37,False,False,False
10,655577,7012,446,False,False,False
23,96370,2092,927,False,False,False
23,171915,2597,195,False,False,False
24,56176,723,45,False,False,False
25,210747,571,188,False,False,False
24,503306,33239,1088,False,False,False
24,79068,274,67,False,False,False
10,184104,7481,508,False,False,False
10,83488,2512,103,False,False,False
25,52210,0,0,False,True,False
24,103968,100,20,False,False,False
24,72054,242,88,False,False,False
24,574983,11312,234,False,False,False
24,95064,1194,114,False,False,False
28,366464,8838,495,False,False,False
10,408960,20200,293,False,False,False
22,572508,13774,1064,False,False,False
23,602547,33542,2281,False,False,False
24,2251199,14601,4165,False,False,False
25,56080,540,30,False,False,False
10,50769,2234,112,False,False,False
27,30177,2630,32,False,False,False
25,84967,1158,64,False,False,False
23,158219,11659,411,False,False,False
28,1090691,40494,940,False,False,False
25,16818,778,11,False,False,False
1,10592828,204228,11980,False,False,False
1,1868499,19730,960,False,False,False
24,7893847,614116,12338,False,False,False
10,23345196,618776,39821,False,False,False
24,12204090,322782,6355,False,False,False
24,1550307,58244,24578,False,False,False
24,905070,56059,1526,False,False,False
24,14528223,389819,16256,False,False,False
24,4183830,19554,4010,False,False,False
10,892334,36561,2302,False,False,False
1,945996,23804,8410,False,False,False
23,864798,34180,936,False,False,False
22,2169169,13608,1825,False,False,False
1,933927,33435,862,False,False,False
24,10179417,526858,22518,False,False,False
24,1230414,94486,4762,False,False,False
24,1518010,47332,2479,False,False,False
10,3320921,102581,17618,False,False,False
24,2021486,11419,966,False,False,False
43,565220,3669,1188,False,False,False
10,1403059,33566,1697,False,False,False
10,5140939,188096,2988,False,False,False
24,659592,6274,588,False,False,False
23,2015648,112216,9227,False,False,False
1,456920,11234,994,False,False,False
24,604985,2600,229,False,False,False
24,2428229,39152,1165,False,False,False
24,610484,4717,377,False,False,False
24,1100046,57743,2905,False,False,False
10,2795210,38064,1153,False,False,False
26,4381895,37020,4294,False,False,False
24,1131779,2963,478,False,False,False
24,503283,9911,1645,False,False,False
25,254275,1702,122,False,False,False
10,193960,6539,541,False,False,True
24,557353,4157,445,False,False,False
24,118701,598,97,False,False,False
23,111254,1752,136,False,False,False
24,232620,779,278,False,False,False
24,333981,1825,434,False,False,False
24,285411,3382,496,False,False,False
23,1282605,8328,1474,False,False,False
24,729556,14691,840,False,False,False
24,3145119,27519,4329,False,False,False
24,179309,6010,434,False,False,False
22,301507,1368,185,False,False,False
24,308330,11581,424,False,False,False
1,559903,16429,1861,False,False,False
24,478153,30957,1404,False,False,False
22,434292,24533,1425,False,False,False
24,609477,1950,286,False,False,False
10,4852789,174930,4499,False,False,True
24,655380,14788,895,False,False,True
24,9532129,654713,15830,False,False,False
23,772784,70471,2111,False,False,True
24,2038873,83768,3394,False,False,False
24,16956149,397645,8865,False,False,False
10,622818,6757,615,False,False,True
10,1334916,16298,1778,False,False,True
10,717063,48745,744,False,False,True
24,2033571,66604,29648,False,False,False
24,223888,1823,244,False,False,True
24,388503,1816,278,False,False,True
10,1674402,52795,3949,False,False,False
22,2322912,14245,1530,False,False,False
24,1044269,8113,861,False,False,True
24,2116655,11877,1511,False,False,False
24,18540761,426229,19042,False,False,False
24,1862146,10931,871,False,False,False
24,313818,2900,338,False,False,True
10,837630,24279,509,False,False,True
24,8282095,159080,5956,False,False,False
24,4933151,21401,4587,False,False,False
25,234299,799,179,False,False,True
23,1265490,41163,1350,False,False,False
27,879411,24033,733,False,False,True
24,607694,2920,336,False,False,True
23,619097,4954,493,False,False,False
10,98040,7489,103,False,False,True
10,7942355,122677,23760,False,False,False
24,146995,2829,162,False,False,True
23,339068,15087,1594,False,False,False
23,3487919,17775,3529,False,False,False
1,1078700,25824,9682,False,False,False
24,441644,1105,368,False,False,True
24,445460,2019,591,False,False,True
24,765229,4897,803,False,False,True
10,409913,9828,178,False,False,True
24,90540,1509,80,False,False,True
10,2723036,46859,2694,False,False,False
24,130047,6348,494,False,False,True
24,613022,5497,638,False,False,False
1,1167261,37516,1083,False,False,False
25,497818,4895,578,False,False,False
24,1459073,102851,5682,False,False,False
24,590961,2741,524,False,False,True
24,2102168,58456,3106,False,False,False
23,162745,3112,303,False,False,True
24,3450826,280803,5813,False,False,True
1,702190,13589,1250,False,False,False
23,65674,5181,129,False,False,True
25,73905,0,0,False,True,True
25,162701,1604,92,False,False,True
24,179662,1973,76,False,False,True
1,106335,3829,104,False,False,True
24,41127,2157,84,False,False,True
24,1210710,7052,714,False,False,False
24,319503,1748,259,False,False,True
10,222751,4486,238,False,False,True
10,1446131,52589,1394,False,False,True
26,1209452,15275,1368,False,False,True
24,236789,1323,212,False,False,True
10,3858910,49158,1666,False,False,False
26,2944433,32129,2771,False,False,False
25,84445,414,69,False,False,True
24,174875,3262,272,False,False,True
27,92112,8556,130,False,False,True
